date,business_id,sold_lots,gmv_usd_current_fx,skipped_fx_lots,gmv_native_by_currency
2026-05-12,GI,29,191651.61,0,"{""BRL"":50400,""MXN"":978000,""USD"":125966}"
2026-05-13,AD,598,8315.18,0,"{""USD"":8315.18}"
2026-05-13,ALL,2395,2858998.08,0,"{""BRL"":160226,""CAD"":127178,""EUR"":4000,""USD"":2728941.14,""ZAR"":81680}"
2026-05-13,GD,1536,2611288.39,0,"{""CAD"":127178,""USD"":2521754.67}"
2026-05-13,GI,261,239394.5,0,"{""BRL"":160226,""EUR"":4000,""USD"":198871.29,""ZAR"":81680}"
2026-05-14,AD,815,873925.45,0,"{""USD"":873925.45}"
2026-05-14,ALL,2541,5147444.21,0,"{""BRL"":132357,""CAD"":294587.3,""USD"":4703151.68,""ZAR"":3470000}"
2026-05-14,GD,1522,3791273.14,0,"{""CAD"":294587.3,""USD"":3583882.73}"
2026-05-14,GI,204,482245.62,0,"{""BRL"":132357,""USD"":245343.5,""ZAR"":3470000}"
2026-05-15,AD,677,19362.06,0,"{""USD"":19362.06}"
2026-05-15,ALL,2049,3580025.42,0,"{""AUD"":764,""CAD"":141442,""USD"":3479923.57}"
2026-05-15,GD,1362,3552587.14,0,"{""CAD"":141442,""USD"":3453011.51}"
2026-05-15,GI,10,8076.22,0,"{""AUD"":764,""USD"":7550}"
2026-05-16,AD,794,17919.25,0,"{""USD"":17919.25}"
2026-05-16,ALL,1194,473773.21,0,"{""CAD"":4386,""USD"":470685.45}"
2026-05-16,GD,400,455853.96,0,"{""CAD"":4386,""USD"":452766.2}"
2026-05-17,AD,823,14608.28,0,"{""USD"":14608.28}"
2026-05-17,ALL,1303,537138.88,0,"{""CAD"":11327,""USD"":529164.64}"
2026-05-17,GD,480,522530.6,0,"{""CAD"":11327,""USD"":514556.36}"
2026-05-18,AD,761,13316.74,0,"{""USD"":13316.74}"
2026-05-18,ALL,2514,2720793.67,0,"{""BRL"":89309,""CAD"":213244,""USD"":2553399.51}"
2026-05-18,GD,1745,2689866.24,0,"{""CAD"":213244,""USD"":2539741.77}"
2026-05-18,GI,8,17610.69,0,"{""BRL"":89309,""USD"":341}"
2026-05-19,AD,839,19324.15,0,"{""USD"":19324.15}"
2026-05-19,ALL,2844,3515514.38,0,"{""BRL"":451061,""CAD"":125923.89,""EUR"":104213,""USD"":3205297.93,""ZAR"":252500}"
2026-05-19,GD,1926,3274624.61,0,"{""CAD"":125923.89,""USD"":3185973.78}"
2026-05-19,GI,79,221565.63,0,"{""BRL"":451061,""EUR"":104213,""ZAR"":252500}"
2026-05-20,AD,841,13672.7,0,"{""USD"":13672.7}"
2026-05-20,ALL,2715,3587080.87,0,"{""CAD"":120128,""EUR"":116740,""USD"":3369242.03}"
2026-05-20,GD,1727,3301962.84,0,"{""CAD"":120128,""USD"":3217392.34}"
2026-05-20,GI,147,271445.33,0,"{""EUR"":116740,""USD"":138176.99}"
2026-05-21,AD,800,23082.07,0,"{""USD"":23082.07}"
2026-05-21,ALL,3111,4988064.25,0,"{""BRL"":114539,""CAD"":142557.55,""CNY"":228019,""EUR"":192823.01,""USD"":4177484.74,""ZAR"":7134100}"
2026-05-21,GD,1573,3114959.22,0,"{""CAD"":142557.55,""USD"":3014598.24}"
2026-05-21,GI,738,1850022.96,0,"{""BRL"":114539,""CNY"":228019,""EUR"":192823.01,""USD"":1139804.43,""ZAR"":7134100}"
2026-05-22,AD,835,17336.13,0,"{""USD"":17336.13}"
2026-05-22,ALL,2352,2544449.33,0,"{""BRL"":116783,""CAD"":37032,""USD"":2495796.34}"
2026-05-22,GD,1511,2501155.86,0,"{""CAD"":37032,""USD"":2475085.21}"
2026-05-22,GI,6,25957.34,0,"{""BRL"":116783,""USD"":3375}"
2026-05-23,AD,658,13643.98,0,"{""USD"":13643.98}"
2026-05-23,ALL,1168,551696.04,0,"{""CAD"":1487,""USD"":550649.19}"
2026-05-23,GD,510,538052.06,0,"{""CAD"":1487,""USD"":537005.21}"
2026-05-24,AD,577,10790.13,0,"{""USD"":10790.13}"
2026-05-24,ALL,1406,1351063.74,0,"{""USD"":1351063.74}"
2026-05-24,GD,829,1340273.61,0,"{""USD"":1340273.61}"
2026-05-25,AD,251,4252.88,0,"{""USD"":4252.88}"
2026-05-25,ALL,1368,1630262.85,0,"{""BRL"":451741,""CAD"":93165,""USD"":1463311.75,""ZAR"":230055.98}"
2026-05-25,GD,1108,1524647.33,0,"{""CAD"":93165,""USD"":1459058.87}"
2026-05-25,GI,9,101362.64,0,"{""BRL"":451741,""ZAR"":230055.98}"
2026-05-26,AD,214,8106.29,0,"{""USD"":8106.29}"
2026-05-26,ALL,2489,4318501.43,0,"{""BRL"":3185424.95,""CAD"":153627.01,""USD"":3573197.6,""ZAR"":347872.19}"
2026-05-26,GD,2074,3672640.22,0,"{""CAD"":153627.01,""USD"":3564486.31}"
2026-05-26,GI,201,637754.92,0,"{""BRL"":3185424.95,""USD"":605,""ZAR"":347872.19}"
2026-05-27,AD,602,13728.35,0,"{""USD"":13728.35}"
2026-05-27,ALL,2439,3837859.46,0,"{""BRL"":553039,""CAD"":216756,""USD"":3284141.59,""ZAR"":4830875}"
2026-05-27,GD,1742,3422425.17,0,"{""CAD"":216756,""USD"":3269828.24}"
2026-05-27,GI,95,401705.94,0,"{""BRL"":553039,""USD"":585,""ZAR"":4830875}"
2026-05-28,AD,668,841618.14,0,"{""USD"":841618.14}"
2026-05-28,ALL,2881,5869163.04,0,"{""BRL"":101694,""CAD"":142480,""CNY"":6700,""EUR"":650709.05,""USD"":5005211.04,""ZAR"":2600}"
2026-05-28,GD,1892,4263899.28,0,"{""CAD"":142480,""USD"":4163592.9}"
2026-05-28,GI,321,763645.62,0,"{""BRL"":101694,""CNY"":6700,""EUR"":650709.05,""ZAR"":2600}"
2026-05-29,AD,514,10161.8,0,"{""USD"":10161.8}"
2026-05-29,ALL,1716,3076053.89,0,"{""BRL"":423687,""CAD"":103719,""EUR"":29500,""USD"":2887430.29}"
2026-05-29,GD,1195,2950287,0,"{""CAD"":103719,""USD"":2877268.49}"
2026-05-29,GI,7,115605.09,0,"{""BRL"":423687,""EUR"":29500}"
2026-05-30,AD,515,10054.7,0,"{""USD"":10054.7}"
2026-05-30,ALL,949,443096.54,0,"{""CAD"":255,""USD"":442917.02}"
2026-05-30,GD,434,433041.84,0,"{""CAD"":255,""USD"":432862.32}"
2026-05-31,AD,482,8423.23,0,"{""USD"":8423.23}"
2026-05-31,ALL,990,598108.28,0,"{""CAD"":22000,""USD"":582620.21}"
2026-05-31,GD,508,589685.05,0,"{""CAD"":22000,""USD"":574196.98}"
2026-06-01,AD,501,14379.06,0,"{""USD"":14379.06}"
2026-06-01,ALL,1730,2740211.14,0,"{""BRL"":843010,""CAD"":9878,""USD"":2470212.69,""ZAR"":1642666}"
2026-06-01,GD,1202,2462787.77,0,"{""CAD"":9878,""USD"":2455833.63}"
2026-06-01,GI,27,263044.31,0,"{""BRL"":843010,""ZAR"":1642666}"
2026-06-02,AD,582,10378.57,0,"{""USD"":10378.57}"
2026-06-02,ALL,2521,3420029.98,0,"{""BRL"":675003,""CAD"":33026,""MXN"":989000,""USD"":2898720.16,""ZAR"":5106515.55}"
2026-06-02,GD,1899,2843442,0,"{""CAD"":33026,""USD"":2820191.59}"
2026-06-02,GI,40,566209.4,0,"{""BRL"":675003,""MXN"":989000,""USD"":68150,""ZAR"":5106515.55}"
2026-06-03,AD,612,13746.39,0,"{""USD"":13746.39}"
2026-06-03,ALL,2221,2525271.61,0,"{""CAD"":79896,""USD"":2462678.62,""ZAR"":104210}"
2026-06-03,GD,1589,2426169.27,0,"{""CAD"":79896,""USD"":2369922.23}"
2026-06-03,GI,20,85355.95,0,"{""USD"":79010,""ZAR"":104210}"
2026-06-04,AD,572,18779.1,0,"{""USD"":18779.1}"
2026-06-04,ALL,2269,4606511.8,0,"{""CAD"":168041.11,""EUR"":1605,""GBP"":108952.01,""MXN"":116000,""USD"":4335456.43}"
2026-06-04,GD,1386,3949380.54,0,"{""CAD"":168041.11,""USD"":3831079.05}"
2026-06-04,GI,311,638352.16,0,"{""EUR"":1605,""GBP"":108952.01,""MXN"":116000,""USD"":485598.28}"
2026-06-05,AD,585,11772.18,0,"{""USD"":11772.18}"
2026-06-05,ALL,1950,2937169.74,0,"{""BRL"":122500,""CAD"":41973,""GBP"":5645,""USD"":2864243.09,""ZAR"":200571.24}"
2026-06-05,GD,1329,2874385.04,0,"{""CAD"":41973,""USD"":2844835.91}"
2026-06-05,GI,36,51012.53,0,"{""BRL"":122500,""GBP"":5645,""USD"":7635,""ZAR"":200571.24}"
2026-06-06,AD,535,10442.97,0,"{""USD"":10442.97}"
2026-06-06,ALL,943,465810.67,0,"{""CAD"":3459,""USD"":463375.52}"
2026-06-06,GD,408,455367.7,0,"{""CAD"":3459,""USD"":452932.55}"
2026-06-07,AD,512,11016.47,0,"{""USD"":11016.47}"
2026-06-07,ALL,979,748939.29,0,"{""CAD"":1400,""USD"":747953.69}"
2026-06-07,GD,467,737922.82,0,"{""CAD"":1400,""USD"":736937.22}"
2026-06-08,AD,525,16590.58,0,"{""USD"":16590.58}"
2026-06-08,ALL,2122,2646897.44,0,"{""BRL"":450513,""CAD"":150629.56,""MXN"":340000,""USD"":2434290.63}"
2026-06-08,GD,1577,2513628.75,0,"{""CAD"":150629.56,""USD"":2407585.05}"
2026-06-08,GI,20,116678.11,0,"{""BRL"":450513,""MXN"":340000,""USD"":10115}"
2026-06-09,AD,575,52102.38,0,"{""USD"":52102.38}"
2026-06-09,ALL,2461,4298800.41,0,"{""BRL"":1243064.07,""CAD"":333173,""USD"":3823874.1}"
2026-06-09,GD,1835,4002977.59,0,"{""CAD"":333173,""USD"":3768422.72}"
2026-06-09,GI,51,243720.44,0,"{""BRL"":1243064.07,""USD"":3349}"
2026-06-10,AD,756,21042.99,0,"{""USD"":21042.99}"
2026-06-10,ALL,2406,3141012.97,0,"{""BRL"":424631,""CAD"":62908,""CNY"":78085,""USD"":2999485.22,""ZAR"":60000}"
2026-06-10,GD,1635,3018529.67,0,"{""CAD"":62908,""USD"":2974242.23}"
2026-06-10,GI,15,101440.32,0,"{""BRL"":424631,""CNY"":78085,""USD"":4200,""ZAR"":60000}"
2026-06-11,AD,756,317293.94,0,"{""USD"":317293.94}"
2026-06-11,ALL,2602,4351092.29,0,"{""BRL"":231971,""CAD"":190335,""EUR"":152095,""USD"":3858245.9,""ZAR"":2305000}"
2026-06-11,GD,1759,3658948.42,0,"{""CAD"":190335,""USD"":3524951.96}"
2026-06-11,GI,87,374849.94,0,"{""BRL"":231971,""EUR"":152095,""USD"":16000,""ZAR"":2305000}"
2026-06-12,AD,659,13629.83,0,"{""USD"":13629.83}"
2026-06-12,ALL,2225,2249213.63,0,"{""AUD"":130,""BRL"":256669,""CAD"":85086,""USD"":2134853.19,""ZAR"":77804.49}"
2026-06-12,GD,1554,2180242.18,0,"{""CAD"":85086,""USD"":2120341.36}"
2026-06-12,GI,12,55341.62,0,"{""AUD"":130,""BRL"":256669,""USD"":882,""ZAR"":77804.49}"
2026-06-13,AD,739,16939.5,0,"{""USD"":16939.5}"
2026-06-13,ALL,1214,480614.84,0,"{""CAD"":7698,""USD"":475195.42}"
2026-06-13,GD,475,463675.34,0,"{""CAD"":7698,""USD"":458255.92}"
2026-06-14,AD,701,12988.45,0,"{""USD"":12988.45}"
2026-06-14,ALL,1315,751439.3,0,"{""CAD"":669,""USD"":750968.32}"
2026-06-14,GD,614,738450.85,0,"{""CAD"":669,""USD"":737979.87}"
2026-06-15,AD,606,11805.57,0,"{""USD"":11805.57}"
2026-06-15,ALL,2494,2481813.96,0,"{""BRL"":1156072,""CAD"":17154,""USD"":2245313.46,""ZAR"":14356.58}"
2026-06-15,GD,1877,2233884.36,0,"{""CAD"":17154,""USD"":2221807.89}"
2026-06-15,GI,11,236124.03,0,"{""BRL"":1156072,""USD"":11700,""ZAR"":14356.58}"
2026-06-16,AD,661,13031.77,0,"{""USD"":13031.77}"
2026-06-16,ALL,2574,2896149.05,0,"{""BRL"":123000,""CAD"":70099.6,""USD"":2823014.18}"
2026-06-16,GD,1910,2859182.76,0,"{""CAD"":70099.6,""USD"":2809832.41}"
2026-06-16,GI,3,23934.52,0,"{""BRL"":123000,""USD"":150}"
2026-06-17,AD,812,18333.68,0,"{""USD"":18333.68}"
2026-06-17,ALL,2789,3738216.45,0,"{""BRL"":632649,""CAD"":155431,""EUR"":74515,""USD"":3421392.09}"
2026-06-17,GD,1923,3483587.34,0,"{""CAD"":155431,""USD"":3374163.41}"
2026-06-17,GI,54,236295.43,0,"{""BRL"":632649,""EUR"":74515,""USD"":28895}"
2026-06-18,AD,733,39868.81,0,"{""USD"":39868.81}"
2026-06-18,ALL,2652,6245735.31,0,"{""BRL"":444189,""CAD"":136660,""EUR"":279411.17,""USD"":5734036.14,""ZAR"":174500}"
2026-06-18,GD,1401,4747190.72,0,"{""CAD"":136660,""USD"":4650981.64}"
2026-06-18,GI,518,1458675.77,0,"{""BRL"":444189,""EUR"":279411.17,""USD"":1043185.69,""ZAR"":174500}"
2026-06-19,AD,909,26504.67,0,"{""USD"":26504.67}"
2026-06-19,ALL,2334,2763052.62,0,"{""BRL"":2984876.47,""CAD"":76623.68,""EUR"":1550,""USD"":2123826.15,""ZAR"":103912}"
2026-06-19,GD,1354,2144074.8,0,"{""CAD"":76623.68,""USD"":2090131.48}"
2026-06-19,GI,71,592473.15,0,"{""BRL"":2984876.47,""EUR"":1550,""USD"":7190,""ZAR"":103912}"
2026-06-20,AD,872,17386.87,0,"{""USD"":17386.87}"
2026-06-20,ALL,1415,687679.7,0,"{""CAD"":13795.59,""USD"":677967.56}"
2026-06-20,GD,543,670292.83,0,"{""CAD"":13795.59,""USD"":660580.69}"
2026-06-21,AD,909,15142.3,0,"{""USD"":15142.3}"
2026-06-21,ALL,1548,594070.97,0,"{""CAD"":135,""USD"":593975.93}"
2026-06-21,GD,639,578928.67,0,"{""CAD"":135,""USD"":578833.63}"
2026-06-22,AD,881,17734.55,0,"{""USD"":17734.55}"
2026-06-22,ALL,2750,3272101.33,0,"{""BRL"":1452874.68,""CAD"":53093.35,""CNY"":224837,""EUR"":10805,""USD"":2908403.32}"
2026-06-22,GD,1798,2928046.66,0,"{""CAD"":53093.35,""USD"":2890668.77}"
2026-06-22,GI,71,326320.12,0,"{""BRL"":1452874.68,""CNY"":224837,""EUR"":10805}"
2026-06-23,AD,946,16250.29,0,"{""USD"":16250.29}"
2026-06-23,ALL,3300,4090909.79,0,"{""BRL"":56000,""CAD"":92721.01,""EUR"":153999.01,""USD"":3825849.12,""ZAR"":216000}"
2026-06-23,GD,2227,3874824.72,0,"{""CAD"":92721.01,""USD"":3809548.83}"
2026-06-23,GI,127,199834.78,0,"{""BRL"":56000,""EUR"":153999.01,""USD"":50,""ZAR"":216000}"
2026-06-24,AD,905,25207.15,0,"{""USD"":25207.15}"
2026-06-24,ALL,2897,13707922.95,0,"{""BRL"":329937,""CAD"":2765764,""USD"":11676773.17,""ZAR"":332420.59}"
2026-06-24,GD,1899,13531108.28,0,"{""CAD"":2765764,""USD"":11584001.45}"
2026-06-24,GI,93,151607.52,0,"{""BRL"":329937,""USD"":67564.57,""ZAR"":332420.59}"
2026-06-25,AD,838,543965.18,0,"{""USD"":543965.18}"
2026-06-25,ALL,2550,5442898.78,0,"{""BRL"":340500,""CAD"":166054,""USD"":5125648.4,""ZAR"":2208780}"
2026-06-25,GD,1530,4412053.8,0,"{""CAD"":166054,""USD"":4295151.25}"
2026-06-25,GI,182,486879.79,0,"{""BRL"":340500,""USD"":286531.97,""ZAR"":2208780}"
2026-06-26,AD,1155,28364.33,0,"{""USD"":28364.33}"
2026-06-26,ALL,2374,2271040.31,0,"{""BRL"":641988.27,""CAD"":227671,""USD"":1986617.84}"
2026-06-26,GD,1205,2069407.63,0,"{""CAD"":227671,""USD"":1909126.51}"
2026-06-26,GI,14,173268.34,0,"{""BRL"":641988.27,""USD"":49127}"
2026-06-27,AD,1150,31280.81,0,"{""USD"":31280.81}"
2026-06-27,ALL,1613,700558.54,0,"{""CAD"":5045,""USD"":697006.84}"
2026-06-27,GD,463,669277.73,0,"{""CAD"":5045,""USD"":665726.03}"
2026-06-28,AD,1066,26146.07,0,"{""USD"":26146.07}"
2026-06-28,ALL,1536,414138.59,0,"{""USD"":414138.59}"
2026-06-28,GD,470,387992.52,0,"{""USD"":387992.52}"
2026-06-29,AD,1111,21361.94,0,"{""USD"":21361.94}"
2026-06-29,ALL,2650,3157954.35,0,"{""BRL"":1253667.64,""CAD"":54707,""USD"":2775923.07,""ZAR"":1660141}"
2026-06-29,GD,1459,2790075.04,0,"{""CAD"":54707,""USD"":2751561.13}"
2026-06-29,GI,80,346517.37,0,"{""BRL"":1253667.64,""USD"":3000,""ZAR"":1660141}"
